Incident ID,Month,Year,State,City Or County,Address,# Killed,# Injured,Operations
1641339,3,2020,Washington,Vancouver,10405 N.E. Ninth Ave,1,0,N/A
1649210,3,2020,Nebraska,Gordon,6602 250th Trail,1,0,N/A
1640042,3,2020,Kentucky,Louisville,4200 block of Lees Lane,1,0,N/A
1639651,3,2020,Utah,Ogden,325 9th St,1,0,N/A
1639222,3,2020,Tennessee,Memphis,650 Gallan Dr,1,0,N/A
1636763,3,2020,North Carolina,Fairview,N/A,1,0,N/A
1637133,3,2020,Pennsylvania,Erie,3824 Tuttle Ave,1,0,N/A
1635786,3,2020,Washington,Yakima,1100 block of Folsom Ave,1,0,N/A
1634779,3,2020,South Carolina,Mountain Rest,Trillium Dr,1,0,N/A
1634921,3,2020,Pennsylvania,York,300 block of Oak Ln,1,0,N/A
1634139,3,2020,New York,Hampton Bays,49 Ponquogue Ave,2,0,N/A
1633866,3,2020,Alabama,Slocomb,Green Rd,1,0,N/A
1632459,3,2020,Kansas,Wichita,2600 block of N Arkansas,1,0,N/A
1633167,3,2020,Virginia,Chesapeake,600 block of Montauk Ln,1,0,N/A
1632058,3,2020,Texas,Houston,11927 East Fwy,1,0,N/A
1662940,3,2020,Mississippi,Indianola,N Sunflower Ave and Main St,1,0,N/A
1632254,3,2020,South Carolina,Anderson,Crestview Rd,1,0,N/A
1632100,3,2020,New Mexico,Albuquerque,10000 block of 2nd St NW,1,0,N/A
1631568,2,2020,Mississippi,Biloxi,200 block of Nixon St,1,0,N/A
1631336,2,2020,West Virginia,Fairmont,1900 block of Morgantown Ave,1,0,N/A
1630676,2,2020,Missouri,Hazelwood,7400 block of Sieloff Dr,1,0,N/A
1630393,2,2020,Pennsylvania,Tamaqua,104 Gay St,1,0,N/A
1630175,2,2020,Texas,Joaquin,N/A,1,0,N/A
1629042,2,2020,Illinois,Chicago,1238 E 79th St,1,4,N/A
1629795,2,2020,Alabama,Birmingham (Irondale),2901 Hunter Ridge Ct,1,0,N/A
1629261,2,2020,Florida,Jacksonville,3500 block of Mecca St,1,0,N/A
1629234,2,2020,Florida,Titusville,S Deleon Ave and Sprout Ln,1,1,N/A
1672810,2,2020,Florida,Tampa,N/A,1,0,N/A
1627699,2,2020,Tennessee,Memphis,7000 block of Kings Crown Dr,1,0,N/A
1628048,2,2020,Texas,Llano,Co Rd 306,1,0,N/A
1627025,2,2020,Arizona,Phoenix,N 63rd Ave and W McDowell Rd,1,0,N/A
1626860,2,2020,Florida,Kissimmee,133 Pickering Dr,1,0,N/A
1625658,2,2020,Arkansas,Texarkana,200 block of S Mosley Rd,1,0,N/A
1626163,2,2020,Iowa,Holy Cross,42029 Heiderscheit Rd,1,0,N/A
1625892,2,2020,Florida,Brooksville,Oakcrest Circle,1,0,N/A
1622731,2,2020,Tennessee,Memphis,1984 Bonnie Dr,1,0,N/A
1623513,2,2020,Ohio,Toledo,6100 block of Merle St,1,0,N/A
1669567,2,2020,Texas,Houston,4302 Dreyfus St,1,0,N/A
1623097,2,2020,Kentucky,Dunmor,Hunt Rd,1,0,N/A
1624470,2,2020,Georgia,Lexington,1002 Wesley Chapel Rd,2,0,N/A
1622792,2,2020,Oklahoma,Oklahoma City (Midwest City),9429 SE 29th St,1,0,N/A
1623353,2,2020,Virginia,Waynesboro,1000 block of Kiddsville Rd,1,0,N/A
1621936,2,2020,Georgia,Lagrange,200 block of Union St,1,1,N/A
1620904,2,2020,Florida,Leesburg,Filmore Ave,1,0,N/A
1622113,2,2020,Ohio,Youngstown (Boardman),5515 West Blvd,1,0,N/A
1620073,2,2020,New York,New York (Manhattan),228 E 116th St,1,0,N/A
1620311,2,2020,Nebraska,Omaha,1405 N 35th St,1,0,N/A
1620365,2,2020,Minnesota,Mahnomen,N/A,1,0,N/A
1619553,2,2020,Louisiana,Chalmette,70 block of Thornton Dr,1,0,N/A
1617744,2,2020,Pennsylvania,Pittsburgh,258 E Warrington Ave,1,0,N/A
1616601,2,2020,New Jersey,Browns Mills,21 Maricopa Trl,1,0,N/A
1616774,2,2020,Louisiana,Shreveport,3900 block of Merwin St,1,0,N/A
1616720,2,2020,California,Davis,2526 E 8th St,1,0,N/A
1615948,2,2020,South Carolina,Pendleton,950 Cherry St,1,1,N/A
1614953,2,2020,Michigan,Detroit,Trinity St and Fargo St,1,0,N/A
1614650,2,2020,Wisconsin,Milwaukee,800 block of N 23rd St,1,0,N/A
1612411,2,2020,Alabama,Harvest,101 Berrycreek Dr,1,0,N/A
1613176,2,2020,Ohio,Cincinnati,2400 block of Reading Rd,1,0,N/A
1613427,2,2020,South Carolina,Myrtle Beach,500 block of 65th Ave N,1,0,N/A
1612699,2,2020,Ohio,Hinckley,River Rd,1,0,N/A
1611420,2,2020,Virginia,Richmond,1700 block of Southlawn Ave,1,0,N/A
1611651,2,2020,Tennessee,Jackson,2023 S Highland Ave,1,0,N/A
1611369,1,2020,Texas,Clyde,Co Rd 525,1,0,N/A
1609952,1,2020,Alabama,Mobile,1 East Interstate 65 Service Rd S,1,0,N/A
1609445,1,2020,Pennsylvania,Philadelphia,2100 block of N Lambert St,1,0,N/A
1609115,1,2020,North Carolina,Graham,716 E Elm St,1,0,N/A
1608944,1,2020,Washington,Spokane,2115 N Hamilton St,1,0,N/A
1605978,1,2020,Ohio,Pataskala,50 block of Granville St,1,0,N/A
1607335,1,2020,Ohio,Akron,2600 block of Nesmith Lake Blvd,1,0,N/A
1605309,1,2020,Louisiana,Baton Rouge,1915 Birch St,1,0,N/A
1605571,1,2020,Ohio,Newark,50 block of Weston Rd,1,0,N/A
1604701,1,2020,Arizona,Dewey,S Orme Rd,1,0,N/A
1603720,1,2020,Louisiana,Leonville,LA-347,1,0,N/A
1604307,1,2020,Georgia,Macon,Lamar St and Ferguson St,1,0,N/A
1603395,1,2020,Texas,San Antonio,4032 E Southcross,1,0,N/A
1604228,1,2020,Texas,Longview,1200 block of Scenic Dr,1,0,N/A
1603241,1,2020,Washington,Seattle,1530 3rd Ave,1,7,N/A
1602038,1,2020,Wisconsin,Milwaukee,N 40th St and W North Ave,1,0,N/A
1600952,1,2020,North Carolina,Concord,Brooknell Ct NW,1,0,N/A
1601442,1,2020,Indiana,Bloomington,1297 E Zinnia Dr,1,1,N/A
1598980,1,2020,Texas,San Antonio,5907 Eckhert Rd,1,0,N/A
1600521,1,2020,Georgia,Columbus,6600 block of Dorsey Dr,1,0,N/A
1602470,1,2020,California,Macdoel,4600 block of E Butte Valley Rd,1,0,N/A
1597263,1,2020,Massachusetts,Lawrence,485 Andover St,1,0,N/A
1596276,1,2020,Texas,Bellaire,5100 Maple St,1,0,N/A
1596266,1,2020,Florida,Warrington,S Second St and E Winthrop Ave,1,0,N/A
1594045,1,2020,California,Fresno,3800 block of E McKenzie Ave,1,0,N/A
1594264,1,2020,North Carolina,Sanford,Chatham St and S Moore St,1,0,N/A
1592355,1,2020,Kentucky,Lexington,Rambling Creek Dr and Liberty Rd,1,0,N/A
1589541,1,2020,Maryland,Baltimore,1800 block of Hollins St,1,0,N/A
1589132,1,2020,Missouri,Saint Louis,635 Washington Ave,1,0,N/A
1588858,1,2020,Tennessee,Cordova,6900 block of Lagrange Cir S,1,0,N/A
1588530,1,2020,Maryland,Park Hall,18100 block of Point Lookout Rd,1,0,N/A
1585484,1,2020,Virginia,Richmond,2500 block of North Ave,1,0,N/A
1586315,1,2020,South Carolina,Walterboro,Barracada Rd,2,0,N/A
1598354,1,2020,Tennessee,Hermitage,Willesden Green Ct,1,0,N/A
1585503,1,2020,Virginia,Richmond,1400 block of Southbury Ave,1,0,N/A
1585419,1,2020,Texas,Houston,12300 block of May Laurel Dr,1,0,N/A
1586238,1,2020,Maryland,Hyattsville (Landover Hills),7400 block of Varnum St,1,0,N/A
1585741,1,2020,Ohio,Cleveland,Merrill Ave and W 58th St,1,0,N/A
1585456,12,2019,Tennessee,Savannah,1325 Florence Rd,1,0,N/A
1583856,12,2019,Oklahoma,Tulsa,1111 E 60th St,1,0,N/A
1582882,12,2019,Missouri,Saint Louis,Gardner Dr,1,0,N/A
1580445,12,2019,Texas,Buna,34060 US-96,1,0,N/A
1580278,12,2019,Alabama,Monroeville,Co Rd 42,1,0,N/A
1577876,12,2019,Texas,Dallas,4800 Village Fair Dr,1,0,N/A
1577156,12,2019,Texas,San Antonio,6310 Channel View,1,0,N/A
1577786,12,2019,California,San Diego,Biola Ave and Alosta St,1,0,N/A
1578303,12,2019,California,Redding,1640 Hilltop Dr,1,0,N/A
1577046,12,2019,Mississippi,Waynesboro,Turner St,1,6,N/A
1577363,12,2019,Texas,Austin,2602 Collins Creek Dr,1,0,N/A
1575830,12,2019,Georgia,Cairo,100 block of Wight Rd,1,0,N/A
1576476,12,2019,Maine,Medway,Main Rd,1,0,N/A
1575325,12,2019,Texas,Dallas,3502 Simpson Stuart Rd,1,2,N/A
1572059,12,2019,Ohio,Sandusky,5000 block of Memphis Ave,1,0,N/A
1572029,12,2019,Ohio,Pataskala,323 Haystack Ct,1,0,N/A
1573283,12,2019,Illinois,Crest Hill,2020 Raynor Ave,1,0,N/A
1599014,12,2019,California,San Jose,5460 Country Club Pkwy,1,0,N/A
1571231,12,2019,Arizona,Scottsdale,N 112th Place and E Poinsettia Dr,1,0,N/A
1571392,12,2019,Florida,Lithia,16425 Bridgewalk Dr,1,0,N/A
1574918,12,2019,Pennsylvania,Sugar Grove,N/A,1,0,N/A
1570510,12,2019,Tennessee,Nashville,1000 block of Edgehill Ave,1,0,N/A
1570654,12,2019,Florida,Naples,100 Ospreys Landing,1,0,N/A
1571092,12,2019,Texas,Houston,5350 W Gulf Bank Rd,1,0,N/A
1567437,12,2019,Tennessee,Memphis,397 Delta Rd,1,0,N/A
1566963,12,2019,New York,Brooklyn,141 E 21st St,1,0,N/A
1566568,12,2019,Alabama,Birmingham,F L Shuttlesworth Dr and 33rd Terrace N,1,0,N/A
1564937,12,2019,Florida,Coral Gables,386 Miracle Mile,4,1,N/A
1565292,12,2019,Illinois,Decatur,3035 N Water St,1,0,N/A
1566391,12,2019,Arizona,Young,N/A,1,0,N/A
1563677,12,2019,Ohio,Lorain,2113 E 31st St,1,0,N/A
1563712,12,2019,Pennsylvania,Tyrone,PA-453,1,0,N/A
1563695,12,2019,Pennsylvania,Philadelphia,1100 block of N 63rd St,1,0,N/A
1562043,12,2019,Louisiana,Cotton Valley,116 Hawthorne Loop,2,3,N/A
1562990,12,2019,Tennessee,Shelbyville,Cartwright Rd,1,0,N/A
1561428,11,2019,Tennessee,Memphis,3700 block of Station Way,1,0,N/A
1561284,11,2019,Texas,Abilene,800 block of Sunset Dr,1,0,N/A
1560557,11,2019,Maine,Van Buren,116 St. Francis Ave,1,0,N/A
1560553,11,2019,South Carolina,Springfield,N/A,1,0,N/A
1560369,11,2019,Virginia,Hopewell,1000 block of Sunnyside Ave,1,0,N/A
1559714,11,2019,Texas,Houston,5039 Reed Rd,1,0,N/A
1559859,11,2019,California,Fresno,Tyler Ave and Clark St,1,0,N/A
1559758,11,2019,Texas,Houston,9118 Shagbark Dr,1,0,N/A
1559906,11,2019,Indiana,Marion,S Baldwin Ave and Mason Blvd,1,0,N/A
1558906,11,2019,Florida,Homestead,19085 SW 320th St,2,0,N/A
1558197,11,2019,Florida,Saint Petersburg,1819 23rd St S,1,0,N/A
1558811,11,2019,Texas,Dallas,1244 N Masters Dr,1,0,N/A
1556110,11,2019,Virginia,Waynesboro,700 block of Ridgewood Rd,1,0,N/A
1562185,11,2019,Pennsylvania,Conneaut Lake,26000 block of Gordon Road,1,0,N/A
1556629,11,2019,Illinois,Peoria,4000 block of W Virden Ct,1,2,N/A
1556829,11,2019,Texas,Fort Worth,5905 Misty Breeze Dr,1,0,N/A
1555823,11,2019,Georgia,Lithonia,Arbor Crossing Dr,1,0,N/A
1555673,11,2019,Mississippi,Jackson,300 block of Lindsey Dr,1,0,N/A
1553904,11,2019,Missouri,Saint Louis,232 Tay Rd,1,0,N/A
1554251,11,2019,California,Los Angeles,2042 W 41st St,1,0,N/A
1553858,11,2019,Mississippi,Jackson,6500 block of Lake Forest Dr,1,0,N/A
1553173,11,2019,Texas,San Antonio,8000 block of Westshire Dr,1,0,N/A
1552316,11,2019,Ohio,Steubenville (Wintersville),Woodvue Ln,1,0,N/A
1551972,11,2019,Missouri,Baring,CR 15 and Deerfield Ave,1,0,N/A
1551411,11,2019,New York,Frankfort,NY-5S,1,0,N/A
1553489,11,2019,Pennsylvania,Union City,5200 block of US-6,1,0,N/A
1551098,11,2019,South Carolina,Pickens,Shady Grove Rd,1,0,N/A
1550315,11,2019,South Carolina,Lancaster,1700 block of Usher Rd,1,0,N/A
1550449,11,2019,Indiana,Elkhart,25800 Brookstream Cir,1,0,N/A
1550200,11,2019,Washington,Marysville,700 block of 86th St NW,1,0,N/A
1548518,11,2019,Arkansas,Fort Smith,4400 block of Windsor,1,0,N/A
1547956,11,2019,New Mexico,Albuquerque,6600 block of Meadow Lake Place NW,1,0,N/A
1546480,11,2019,Pennsylvania,Philadelphia,5700 block of Haddington Ln,1,0,N/A
1547323,11,2019,South Carolina,Greenwood,Taggart Ave,1,0,N/A
1547735,11,2019,Kansas,Arkansas City,500 block of S D St,1,0,N/A
1545423,11,2019,Tennessee,Crossville,218 Genesis Rd,1,0,N/A
1544990,11,2019,Florida,Miami (Cutler Bay),10900 SW 184th St,1,0,N/A
1543208,11,2019,Minnesota,Saint Paul,100 block of Annapolis St E,1,0,N/A
1543714,11,2019,Massachusetts,Easton,234 Washington St,1,0,N/A
1543478,11,2019,Illinois,Chicago,1000 block of E 133rd St,1,0,N/A
1543427,11,2019,Alaska,Anchorage,E 26th Ave and Aspen Hgts loop,1,0,N/A
1542476,11,2019,Missouri,Warrensburg,108 W South St,1,0,N/A
1541266,11,2019,Florida,Indiantown,14000 block of SW 172nd Ave,1,0,N/A
1541309,11,2019,New York,Penfield,Empire Blvd,1,0,N/A
1540873,11,2019,Texas,Cedar Hill,900 block of S Highland Dr,1,0,N/A
1539793,11,2019,Kentucky,Louisville,2709 W Muhammad Ali Blvd,1,0,N/A
1539761,11,2019,Texas,Houston,6414 Skyview Dr,1,0,N/A
1539159,10,2019,Texas,Conroe,2330 Montgomery Park Blvd,1,0,N/A
1538996,10,2019,Georgia,Duluth,2110 Preston Park Dr NW,1,0,N/A
1539595,10,2019,Mississippi,Hattiesburg,Gandy Ave,1,0,N/A
1535859,10,2019,Alabama,Attalla,525 Country Road,1,1,N/A
1536955,10,2019,Colorado,Colorado Springs,3800 block of Westmeadow Dr,1,0,N/A
1535028,10,2019,Michigan,Battle Creek,26 W Northside Dr,1,0,N/A
1535185,10,2019,New York,Corona (Queens),Foch Blvd and Guy R Brewer Blvd,1,0,N/A
1535085,10,2019,Arkansas,Springdale,3465 Eagle Crest Circle,1,0,N/A
1533271,10,2019,Arkansas,Arkadelphia,Red Hill Rd,1,0,N/A
1535476,10,2019,Utah,Willard,226 E 660 S,1,0,N/A
1533610,10,2019,Indiana,Mooresville,2749 E CR-800 S,1,0,N/A
1532400,10,2019,Texas,Fort Worth,7440 Beckwood Dr,1,0,N/A
1531818,10,2019,Michigan,Coopersville,16600 block of 80th Ave,1,0,N/A
1531137,10,2019,Virginia,Richmond,1200 block of Admiral Gravely Blvd,1,0,N/A
1531412,10,2019,Wisconsin,Milwaukee,1700 block of W Capitol Dr,1,0,N/A
1531010,10,2019,Texas,San Antonio,9800 block of Colonnade Blvd,1,0,N/A
1531661,10,2019,Michigan,Lansing,100 block of W Fairfield Ave,1,0,N/A
1530965,10,2019,Texas,Port Arthur,1100 block of Vicksburg Ave,1,3,N/A
1531121,10,2019,Illinois,Chicago,6600 block of S Bishop St,1,0,N/A
1531063,10,2019,Missouri,Columbia,4400 block of Rice Rd,1,0,N/A
1542057,10,2019,Ohio,Cincinnati,2500 block of Mustang Dr,1,0,N/A
1528713,10,2019,Indiana,Mooresville,E Centenary Rd and N Kitchen Rd,1,0,N/A
1526761,10,2019,Louisiana,Ethel,6430 LA 19,1,0,N/A
1526131,10,2019,Tennessee,Nashville,3400 Alameda St,1,0,N/A
1526320,10,2019,Oregon,Scappoose,Scappoose Vernonia Hwy,1,0,N/A
1523848,10,2019,Tennessee,Ridgetop,2023 Lake Rd,1,0,N/A
1522917,10,2019,Maine,Eustis,N/A,1,0,N/A
1523339,10,2019,Montana,Ronan,Parizeau Ln,1,0,N/A
1522472,10,2019,Texas,Lubbock,3500 block of County Rd 6000,1,0,N/A
1527348,10,2019,Wisconsin,Marinette (county),N/A,1,0,N/A
1521090,10,2019,New Jersey,Paterson,133 Harrison St,1,0,N/A
1520520,10,2019,California,Fresno,3300 block of E Normal Ave,1,0,N/A
1520107,10,2019,Alabama,Friendship,N/A,1,0,N/A
1521125,10,2019,South Carolina,Hanahan,5800 block of Robinson St,1,0,N/A
1519354,10,2019,Indiana,Indianapolis,8700 block of Pemberton Cir,1,0,N/A
1518529,10,2019,Georgia,Atlanta,2900 block of River Ridge Dr,1,0,N/A
1517767,10,2019,Georgia,Decatur,2500 block of Columbia Dr,1,0,N/A
1517546,10,2019,Florida,Gulf Breeze,1000 Block of Coronado Ct,1,0,N/A
1517049,10,2019,New York,Corona (Queens),106-06 160th St,1,0,N/A
1515980,9,2019,North Carolina,Charlotte,210 E Trade St,1,0,N/A
1515339,9,2019,Rhode Island,Providence,15 Detroit Ave,1,1,N/A
1515403,9,2019,New Mexico,Albuquerque,3900 block of Garcia St NE,1,0,N/A
1515518,9,2019,Illinois,Mundelein,200 block of Longwood Terrace,1,0,N/A
1514898,9,2019,Texas,San Antonio,900 block of Pine Eagle Ln,1,0,N/A
1516320,9,2019,Pennsylvania,Waynesburg,Garards Fort Rd,1,0,N/A
1515030,9,2019,Georgia,Brunswick,578 Myers Hill Rd,1,0,N/A
1514922,9,2019,Ohio,Columbus,S Harris Ave,1,0,N/A
1514363,9,2019,North Carolina,Winston Salem (Winston-salem),2022 Bloomfield Dr,1,0,N/A
1512772,9,2019,Texas,Spring,810 Rayford Rd,1,0,N/A
1511907,9,2019,Missouri,Kansas City (Gladstone),41 NE 60th Terrace,1,0,N/A
1608875,9,2019,Kentucky,Covington,3000 block of Sugar Camp Rd,1,0,N/A
1511135,9,2019,Illinois,Decatur,1400 block of E Johns Ave,1,0,N/A
1509915,9,2019,New York,Newburgh,Liberty Street and Clinton Street,1,1,N/A
1509367,9,2019,Louisiana,Baton Rouge,9643 Balboa Dr,1,0,N/A
1508756,9,2019,Wisconsin,Milwaukee,N 5th St and W Center St,1,0,N/A
1506553,9,2019,Wisconsin,Reeseville,Mud Lake Rd,1,0,N/A
1504579,9,2019,Texas,Arlington,1409 Cloyne Dr,1,1,N/A
1504619,9,2019,Texas,Fort Worth,7700 block of Greengage Dr,1,0,N/A
1505334,9,2019,Michigan,Detroit,16600 block of Belton St,1,0,N/A
1503927,9,2019,Kentucky,Louisville,2400 block of Elliot Ave,1,0,N/A
1502475,9,2019,Missouri,Saint Louis,9605 Jacobi Ave,1,0,N/A
1502851,9,2019,Florida,Lake Worth (Palm Springs),2500 block of Springdale Blvd,1,0,N/A
1501152,9,2019,Pennsylvania,Philadelphia,2500 block of N 9th St,1,1,N/A
1501228,9,2019,Iowa,Fort Dodge,721 N 8th St,1,0,N/A
1500260,9,2019,Massachusetts,Auburn,15 St Mark St,1,0,N/A
1499671,9,2019,Michigan,Grand Rapids,1000 block of Clancy Ave NE,1,0,N/A
1499567,9,2019,Pennsylvania,Pittsburgh,300 block of Fingal St,1,0,N/A
1499224,9,2019,Washington,Lynnwood,2500 204th Place SW,1,0,N/A
1501194,9,2019,Washington,Selah,500 block of Selah Ave,1,0,N/A
1498337,9,2019,California,Visalia,W Sweet Ct,1,0,N/A
1496835,9,2019,Connecticut,Danbury,17 Silversmith Dr,1,0,N/A
1497036,9,2019,Tennessee,Memphis,2745 Airways Blvd,1,1,N/A
1494737,9,2019,California,Oakland,2100 block of East 22nd St,1,0,N/A
1494294,9,2019,Louisiana,Shreveport,326 E Stoner Ave,1,0,N/A
1494530,9,2019,Mississippi,Carriere,11101 Preacher Powell Rd,1,0,N/A
1495103,9,2019,Alabama,Geneva,E Latimer Ave,1,0,N/A
1494302,9,2019,Louisiana,Lafayette,100 block of S June Dr,1,0,N/A
1498326,8,2019,Illinois,Galesburg,Bateman St,1,0,N/A
1491718,8,2019,Michigan,Detroit,1781 S Fort St,1,1,N/A
1490546,8,2019,Virginia,Petersburg,100 block of Lieutenants Run Dr,1,0,N/A
1489985,8,2019,Illinois,Dolton,1203 E 142nd St,1,0,N/A
1490936,8,2019,Louisiana,Marrero,6100 block of Adam Dr,1,0,N/A
1488879,8,2019,Pennsylvania,Gordon,604 Hobart St,1,0,N/A
1488638,8,2019,Pennsylvania,Gordon,604 Hobart St,1,0,N/A
1490607,8,2019,Alabama,Huntsville,Rime Village Dr,1,0,N/A
1487550,8,2019,Florida,Daytona Beach,212 S Keech St,1,0,N/A
1486568,8,2019,Alabama,Birmingham (Tarrant),1135 Pinson Valley Pkwy,1,0,N/A
1486759,8,2019,Idaho,Boise,900 block of Belmont St,1,0,N/A
1486893,8,2019,Florida,Tallahassee,1700 Joe Louis St,1,0,N/A
1485322,8,2019,Illinois,Dolton,14900 block of Oak St,1,0,N/A
1483899,8,2019,Pennsylvania,York,258 E Philadelphia St,1,0,N/A
1482238,8,2019,Florida,Miami (Cutler Bay),19820 Dothan Rd,1,0,N/A
1481936,8,2019,California,Poway,13409 Midland Rd,1,0,N/A
1482469,8,2019,Oklahoma,Clinton,14th St and Dunn Ave,1,0,N/A
1481679,8,2019,Kansas,Topeka,2229 SE Ohio Ave,1,0,N/A
1482423,8,2019,Ohio,Cincinnati,900 block of Dana Ave,1,0,N/A
1481968,8,2019,Texas,Fort Worth,4245 Wilbarger St,1,0,N/A
1481415,8,2019,Alabama,Montgomery,Coronet Drive,1,0,N/A
1479992,8,2019,West Virginia,Nitro,1324 Main Ave,1,0,N/A
1481097,8,2019,Arizona,Phoenix,39th Avenue and Van Buren Street,1,0,N/A
1480024,8,2019,Utah,Saint George (St George),252 N 2700 East,1,0,N/A
1479182,8,2019,Texas,Dallas,3535 Munger Ave,1,0,N/A
1485063,8,2019,Nevada,Las Vegas,5000 block of Duneville St,1,0,N/A
1477032,8,2019,Michigan,Lansing,Leslie St and Walsh St,1,0,N/A
1476537,8,2019,Ohio,Cincinnati,2100 block of Queen City Ave,1,1,N/A
1475708,8,2019,Ohio,Fairfield,5800 block of Sigmon Way,1,0,N/A
1473393,8,2019,Kansas,Olathe,12500 S Constance St,1,0,N/A
1474852,8,2019,Illinois,Bensenville,200 block of George St,1,0,N/A
1473306,8,2019,New York,Bronx,Sheridan Ave,1,0,N/A
1470479,8,2019,Alabama,Tuscaloosa,301 Helen Keller Blvd,1,2,N/A
1469267,8,2019,Louisiana,Monroe,800 S 7th St,1,0,N/A
1465898,8,2019,Virginia,Colonial Heights,100 block of Bruce Ave,1,0,N/A
1465473,8,2019,Texas,Arlington,Cantor Dr and N Collins St,1,0,N/A
1465536,8,2019,Montana,Toston,Crow Creek Rd,1,0,N/A
1466528,8,2019,Arkansas,Little Rock,8900 block of Merrivale Dr,1,0,N/A
1464941,7,2019,Arizona,Tucson,4700 block of Linden Street,1,0,N/A
1462854,7,2019,Arizona,Tucson,4700 block of E Linden St,1,0,N/A
1462610,7,2019,Pennsylvania,Columbia,102 N 3rd St,1,0,N/A
1461110,7,2019,Illinois,Chicago,9600 block of S Escanaba Ave,1,0,N/A
1462286,7,2019,Alaska,Marshall,N/A,1,0,N/A
1459239,7,2019,Illinois,Aurora,400 block of E Benton St,1,0,N/A
1460198,7,2019,Texas,Jasper,1100 block of Co Rd 356,1,0,N/A
1457269,7,2019,New Jersey,Atlantic City,102 S Massachusetts Ave,1,0,N/A
1457258,7,2019,Texas,San Antonio,10362 Sahara Dr,1,0,N/A
1456902,7,2019,Texas,San Antonio,1600 block of Romero St,1,0,N/A
1457108,7,2019,Ohio,Harrison,10000 block of Winding Way Dr,1,0,N/A
1455368,7,2019,Georgia,Athens,110 Carriage Ct,1,0,N/A
1453968,7,2019,Louisiana,Winnsboro,Smith St and Blanson St,1,0,N/A
1453856,7,2019,Virginia,Petersburg,100 block of Culpepper Ave,1,1,N/A
1453343,7,2019,Maryland,Woodbine,14000 block of Carriage Mill Rd,1,0,N/A
1455113,7,2019,Mississippi,Woodland,Co Rd 83,1,0,N/A
1453186,7,2019,Missouri,Saint Louis,10000 block of Toelle Ln,1,0,N/A
1453388,7,2019,Texas,Houston,Walnut Brook Ct,1,0,N/A
1453316,7,2019,Mississippi,Columbus,2535 Main St,1,0,N/A
1455031,7,2019,Oklahoma,Oklahoma City,9700 Skylark Rd,1,0,N/A
1453955,7,2019,Texas,Livingston (Segno),N/A,1,0,N/A
1450581,7,2019,Illinois,Shelbina,200 block of W Beech St,1,0,N/A
1449886,7,2019,Texas,Channelview,16300 block of Pecan St,2,0,N/A
1450859,7,2019,Missouri,Shelbina,200 block of W Beech St,1,0,N/A
1447821,7,2019,Colorado,Aurora,Newark St and E 13th Ave,1,0,N/A
1447491,7,2019,Arizona,Chandler,Chandler Blvd and Price Rd,1,0,N/A
1446409,7,2019,Texas,Spring,7303 Spring Cypress Rd,1,0,N/A
1446499,7,2019,Michigan,Ypsilanti,600 block of Desoto Ave,1,0,N/A
1442417,7,2019,California,San Francisco,24th St and Capp St,1,0,N/A
1441469,7,2019,Indiana,East Chicago,5000 block of Northcote Ave,1,1,N/A
1442733,7,2019,Montana,Helena,98 W Custer Ave,1,0,N/A
1440596,7,2019,Utah,Payson,FR 021,2,0,N/A
1444493,7,2019,Indiana,Kendallville,1900 block of Aspen Cove,1,0,N/A
1439323,7,2019,Arizona,Phoenix,N/A,1,0,N/A
1437995,7,2019,Washington,Federal Way,4519 SW 321st St,1,0,N/A
1437834,6,2019,Arizona,Paulden,Forest Service 573 Rd and AZ 89,1,0,N/A
1437037,6,2019,Louisiana,Lafayette,100 block of Northern Ave,1,0,N/A
1434639,6,2019,Louisiana,Shreveport,3800 block of Elmer Ln,1,0,N/A
1436602,6,2019,West Virginia,Junior,Island Rd,1,0,N/A
1437559,6,2019,Mississippi,Ellisville,N/A,1,0,N/A
1433166,6,2019,Kentucky,Kimper,550 Long Fork Rd,1,0,N/A
1430164,6,2019,Tennessee,Memphis,3670 Pershing Park Dr,1,0,N/A
1431541,6,2019,California,San Bernardino,933 E Central Ave,1,0,N/A
1429406,6,2019,Mississippi,Jackson,Ginger Dr,1,0,N/A
1428280,6,2019,Texas,Katy,28200 block of S Firethorne Rd,1,0,N/A
1427218,6,2019,South Carolina,Greenville,Dronfield Dr,1,0,N/A
1427181,6,2019,Indiana,South Bend,100 block of Woodhill Ln,1,0,N/A
1426296,6,2019,Oregon,Portland,NE Sandy Blvd and Prescott St,1,0,N/A
1429770,6,2019,Wisconsin,Milwaukee,N 45th St and W Concordia Ave,1,0,N/A
1424395,6,2019,Wisconsin,Kenosha,2000 block of 60th St,1,0,N/A
1423526,6,2019,Alabama,Birmingham,2800 block of Thyer Cir,1,2,N/A
1424925,6,2019,Texas,San Angelo,2400 block of Junius St,1,0,N/A
1421241,6,2019,Georgia,Gray,N/A,1,0,N/A
1419559,6,2019,Kentucky,Rocky Hill,N/A,1,0,N/A
1419834,6,2019,Mississippi,Horn Lake,Conrail Cir,1,1,N/A
1419431,6,2019,South Carolina,North Charleston,2800 block of Ranger Drive,1,0,N/A
1418975,6,2019,Alabama,Tuscaloosa,Skyland Blvd and McFarland Blvd,1,0,N/A
1418818,6,2019,Idaho,Montpelier,US Hwy 30,1,0,N/A
1418384,6,2019,North Carolina,Kannapolis,2461 Wonder Dr,1,0,N/A
1417620,6,2019,West Virginia,Lewisburg,Feamster Rd,1,0,N/A
