Incident ID,Month,Year,State,City Or County,Address,# Killed,# Injured,Operations
1983257,12,2020,Wisconsin,Polk (county),N/A,0,1,N/A
1875480,12,2020,Ohio,Cincinnati,5000 block of Winneste Ave,0,1,N/A
1878832,12,2020,Hawaii,Kahului,N/A,0,1,N/A
1877120,12,2020,Mississippi,Jackson,Stirling St,0,1,N/A
1879554,12,2020,Ohio,Cincinnati,2000 block of S Teralta Cir,0,1,N/A
1882591,12,2020,Washington,Auburn,30600 block of 56th Ave S,0,1,N/A
1875439,12,2020,Virginia,Newport News,100 block of Long Bridge Way,0,1,N/A
1877890,12,2020,Tennessee,Lenoir City,911 Hwy 321 N,0,1,N/A
1874806,12,2020,Missouri,Saint Louis (Ferguson),5900 block of Laurette Ave,0,1,N/A
1874381,12,2020,Michigan,Detroit,10500 block of Morang Ave,0,1,N/A
1874256,12,2020,Oklahoma,Oklahoma City,SE 52nd St,0,1,N/A
1874023,12,2020,Kansas,Wichita,1200 block of N Oliver,0,1,N/A
1873876,12,2020,Ohio,Zanesville,2654 Darlington Dr,0,1,N/A
1873563,12,2020,South Carolina,Holly Hill,N/A,0,2,N/A
1873132,12,2020,Alabama,Huntsville,Medaris Rd NW and Atkins Dr NW,0,1,N/A
1888859,12,2020,Louisiana,Baldwin,Rosebud St,0,1,N/A
1873798,12,2020,Louisiana,Lacombe,28399 Palmer Dr,2,3,N/A
1872505,12,2020,Illinois,Chicago,5400 block of West End Ave,0,1,N/A
1871950,12,2020,California,Oakland,2100 block of 25th Ave,0,1,N/A
1874724,12,2020,Ohio,Bellefontaine,300 block of W Sandusky Ave,0,1,N/A
1871646,12,2020,Kansas,Wichita,N/A,0,1,N/A
1871655,12,2020,Kansas,Wichita,N/A,0,1,N/A
1873203,12,2020,Texas,Killeen,2100 S WS Young Dr,0,1,N/A
1870939,12,2020,Michigan,Detroit,18900 block of Dale St,0,1,N/A
1872445,12,2020,Missouri,Joplin,3031 S Rangeline Rd,0,1,N/A
1871476,12,2020,Connecticut,Stamford,Delaware Ave and W Board St,0,1,N/A
1870677,12,2020,Wisconsin,Milwaukee,2800 block of N 76th St,0,1,N/A
1871569,12,2020,Tennessee,Memphis,324 N Bellevue Blvd,0,1,N/A
1870050,12,2020,Florida,Miami (Cutler Bay),18901 S Dixie Hwy,0,3,N/A
1872203,12,2020,Florida,Stuart,N/A,0,1,N/A
1870108,12,2020,Mississippi,Jackson,209 S Lamar St,0,2,N/A
1869478,12,2020,Ohio,Columbus,300 block of Seemic Cir,0,1,N/A
1872658,12,2020,South Carolina,Orangeburg,Wannamaker St,0,1,N/A
1870315,12,2020,Ohio,Madison,Chapel Rd,0,1,N/A
1870281,12,2020,Pennsylvania,Duke Center,Sweitzer Dr,0,2,N/A
1875470,12,2020,Ohio,Cincinnati,2000 block of S Teralta Cir,0,1,N/A
1868496,12,2020,Alabama,Holly Pond,N/A,0,1,N/A
1869489,12,2020,Florida,Port Saint Lucie,490 NW Concourse Pl,0,1,N/A
1868794,12,2020,Pennsylvania,Snow Shoe,Huckleberry Rd,0,1,N/A
1870351,12,2020,Ohio,Cleveland,2200 block of E 69th St,0,1,N/A
1867864,12,2020,Washington,Federal Way,35700 16th Ave S,0,1,N/A
1868785,12,2020,Massachusetts,Lowell,Lawrence St,0,1,N/A
1866898,12,2020,Texas,Bridge City,110 Rachal Ave,0,1,N/A
1867274,11,2020,Wisconsin,Milwaukee,2800 block of N 29th St,0,1,N/A
1864868,11,2020,West Virginia,Charleston,1400 block of 7th Ave,0,1,N/A
1865889,11,2020,Tennessee,Franklin,230 Franklin Rd,0,1,N/A
1864614,11,2020,Minnesota,Albert Lea,800 4th Ave S,0,3,N/A
1866517,11,2020,Missouri,Columbia,2900 block of Leeway Dr,0,1,N/A
1865604,11,2020,Georgia,Atlanta,520 Fulton St SW,0,1,N/A
1864774,11,2020,Michigan,Detroit,Ewald Cir and Dexter Ave,0,1,N/A
1865549,11,2020,Michigan,Lansing,3600 block of Bayview Dr,0,1,N/A
1865472,11,2020,Indiana,West Lafayette,3400 block of Cheswick Ct,0,1,N/A
1865465,11,2020,Michigan,Detroit,Penrod St and Whitlock Ave,0,1,N/A
1865157,11,2020,Georgia,Augusta,3300 block of Tobin St,0,1,N/A
1866505,11,2020,Wisconsin,Green (county),N/A,0,1,N/A
1864566,11,2020,Wisconsin,Milwaukee,W Grantosa Dr and N 77th St,0,1,N/A
1864157,11,2020,Florida,Cocoa,3751 N Cocoa Blvd,0,2,N/A
1863367,11,2020,West Virginia,Dunbar,N/A,0,1,N/A
1863921,11,2020,Illinois,Urbana,1507 E Washington St,0,1,N/A
1863790,11,2020,Wisconsin,Marshfield,W County Hwy C and Derby  Ave,0,1,N/A
1863236,11,2020,Indiana,Evansville,201 S Fulton Ave,0,1,N/A
1863719,11,2020,Florida,Eustis,250 Ferran Park Dr,0,1,N/A
1863488,11,2020,Alabama,Russellville,43 Isbell Loop,0,1,N/A
1862774,11,2020,Arizona,Tucson,S 12th Ave and W Valencia Rd,0,1,N/A
1866500,11,2020,Wisconsin,Waushara (county),N/A,0,1,N/A
1862683,11,2020,Michigan,Grand Blanc,5800 Maplebrook Ln,0,1,N/A
1862827,11,2020,North Carolina,Reidsville,294 Dover Cir,0,1,N/A
1862956,11,2020,Illinois,Chicago,8000 block of S Aberdeen Ave,0,1,N/A
1863631,11,2020,Louisiana,Lafayette,200 block of Verdun St,0,1,N/A
1862207,11,2020,New York,Brooklyn,104-09 Glenwood Rd,0,1,N/A
1862696,11,2020,Kansas,Lawrence,2400 block of Louisiana St,0,1,N/A
1860888,11,2020,Michigan,Detroit,19255 Shiawassee Dr,0,1,N/A
1883960,11,2020,Colorado,Longmont,10910 Turner Blvd,0,1,N/A
1866484,11,2020,Wisconsin,Onalaska,N/A,0,1,N/A
1866489,11,2020,Wisconsin,Richland (county),N/A,0,1,N/A
1862135,11,2020,Ohio,Cleveland,E 131st St and Harvard Ave,0,1,N/A
1861453,11,2020,Alabama,Decatur,1605 Beltline Rd SW,0,1,N/A
1861379,11,2020,Texas,Forney,2100 block of Juniper Dr,1,1,N/A
1861270,11,2020,Arkansas,Hartford,Cedar Creek Rd,1,1,N/A
1861033,11,2020,West Virginia,Cedar Grove,Frozen Branch Rd,0,1,N/A
1861902,11,2020,New Mexico,Santa Fe,6100 block of Monte Verde Pl,0,1,N/A
1860752,11,2020,Florida,Fort Lauderdale,NW 22nd Ave and 20th St,0,1,N/A
1860404,11,2020,Oregon,Portland,1300 NE 16th Ave,0,2,N/A
1862557,11,2020,Wisconsin,Adams (county),N/A,0,1,N/A
1859979,11,2020,Illinois,East Saint Louis,800 block of N 24th St,0,1,N/A
1861083,11,2020,New York,East Northport (Elwood),N/A,0,1,N/A
1859848,11,2020,Colorado,Aurora,E 12th Ave and Akron St,0,1,N/A
1861859,11,2020,Michigan,Battle Creek,100 block of Surby Ave,0,1,N/A
1859077,11,2020,Texas,Houston,3000 block of Barkers Crossing Ave,0,1,N/A
1862542,11,2020,Wisconsin,Saint Croix (county),N/A,0,1,N/A
1861163,11,2020,Indiana,Gary,4700 block of Johnson St,0,1,N/A
1860102,11,2020,Alabama,Mobile,1200 block of Athey Rd,0,1,N/A
1862130,11,2020,Oklahoma,Newkirk,W Canteen Rd,0,1,N/A
1859002,11,2020,Minnesota,Farmington,800 block of Spruce St,0,1,N/A
1862550,11,2020,Wisconsin,Washburn (county),N/A,0,1,N/A
1860542,11,2020,Florida,Daytona Beach,301 S Dr Martin Luther King Jr Blvd,0,3,N/A
1857954,11,2020,Arizona,Phoenix,16th St and Southern Ave,0,1,N/A
1857424,11,2020,Massachusetts,Buzzards Bay (Bourne),Breakers Dr,0,1,N/A
1857402,11,2020,Idaho,Caldwell,2800 block of S Montana Ave,0,1,N/A
1856107,11,2020,Illinois,Chicago,7253 S Wolcott Ave,0,1,N/A
1862123,11,2020,Kansas,Ulysses,1500 block of Oklahoma Ave,0,1,N/A
1857045,11,2020,Kansas,Kansas City,Kansas Ave and S 12th St,0,1,N/A
1856446,11,2020,Florida,Miami,22200 block of SW 103rd Ave,0,1,N/A
1856352,11,2020,Pennsylvania,Philadelphia,500 block of Girard Ave,1,1,N/A
1855389,11,2020,Wisconsin,Sun Prairie,2830 Hoepker Rd,0,1,N/A
1884500,11,2020,Louisiana,Pineville,Rifle Range Rd,0,1,N/A
1855512,11,2020,Ohio,Columbus,7310 Carson Ave,0,1,N/A
1858002,11,2020,New York,Riverhead,609 Elton St,0,1,N/A
1855319,11,2020,West Virginia,Charleston,128 Cora St,0,1,N/A
1854253,11,2020,New York,Brooklyn,1413 Fulton St,0,2,N/A
1855102,11,2020,Indiana,Evansville,100 block of Jefferson Ave,0,1,N/A
1854561,11,2020,Illinois,Chicago,325 E 47th St,0,1,N/A
1854731,11,2020,Texas,Fort Worth,1400 block of Weiler Blvd,0,1,N/A
1854348,11,2020,Georgia,Atlanta,600 block of Oliver St,0,1,N/A
1854054,11,2020,Illinois,Chicago,200 block of W 115th St,0,1,N/A
1853876,11,2020,District of Columbia,Washington,1100 block of 21st St NE,0,1,N/A
1853802,11,2020,Ohio,Columbus,2047 Bancroft St,0,1,N/A
1997670,11,2020,Michigan,Saint Joseph (county),N/A,0,1,N/A
1853114,11,2020,Florida,Miami,11802 NW 10th Ave,0,2,N/A
1853057,11,2020,Washington,Tacoma,8800 block of S Sheridan Ave,0,1,N/A
1852268,11,2020,Virginia,Richmond,3800 block of Guilder Ln,0,1,N/A
1851958,11,2020,North Carolina,Hampstead,Hoover Rd,0,1,N/A
1852636,11,2020,Indiana,Evansville,1100 block of Loft Cove Rd,0,1,N/A
1852646,11,2020,Wisconsin,Milwaukee,3800 block of N 21st St,0,1,N/A
1853193,11,2020,Illinois,Chicago,11900 S Wentworth Ave,0,1,N/A
1852526,11,2020,Illinois,Chicago,700 block of East 105th Pl,0,1,N/A
1896404,11,2020,Virginia,Colonial Beach,N/A,0,1,N/A
1852658,11,2020,North Carolina,Leland,1664 Lincoln Rd NE,0,1,N/A
1851541,11,2020,North Carolina,Reidsville,N/A,0,1,N/A
1850656,11,2020,Michigan,Kalamazoo,Washington Ave,0,1,N/A
1849624,11,2020,Texas,Dallas,I-35 E and Clarendon Dr,1,1,N/A
1849767,11,2020,Missouri,Saint Louis,4100 block of E Kossuth Ave,0,1,N/A
1850288,11,2020,Missouri,Saint Louis,Lalite Ave and Mimika Ave,0,1,N/A
1849744,11,2020,Illinois,Chicago,243 W Pershing Rd,0,1,N/A
1849788,11,2020,New York,Bronx,1704 Seward Ave,0,1,N/A
1979458,11,2020,Wisconsin,Kenosha,N/A,0,1,N/A
1849236,11,2020,Illinois,Chicago,4600 block of S California Ave,0,1,N/A
1850805,11,2020,Washington,Lakewood,2250 Sidney Ave,0,1,N/A
1847683,11,2020,Kentucky,Louisville,3400 block of W Muhammad Ali Blvd,0,1,N/A
1848168,11,2020,Florida,West Palm Beach,1601 Belvedere Rd,0,1,N/A
1847065,11,2020,Indiana,Indianapolis,1200 block of Racquet Club N Dr,0,1,N/A
1847596,11,2020,District of Columbia,Washington,800 block of Farragut St NW,0,1,N/A
1848216,11,2020,Michigan,Detroit,4200 block of Tyler Ave,0,1,N/A
1847020,11,2020,North Carolina,Charlotte,E Woodlawn Rd and South Blvd,0,1,N/A
1846855,11,2020,Minnesota,Minneapolis,W 24th St and Bryant Ave S,0,1,N/A
1847507,11,2020,West Virginia,Barboursville,6700 block of Mud River Rd,0,2,N/A
1847067,11,2020,Georgia,Atlanta,2997 Campbellton Rd,1,1,N/A
1847033,11,2020,Illinois,Chicago,3700 block of W Chicago Ave,0,1,N/A
1847432,11,2020,Nebraska,Omaha,N 90th St and Maple St,0,1,N/A
1851801,11,2020,Florida,Fort Lauderdale,2400 Sunrise Blvd,0,1,N/A
1846066,11,2020,New York,Brooklyn,E 95th St and Ave L,0,2,N/A
1846891,11,2020,Mississippi,Mount Olive,Rock Hill Rd,0,1,N/A
1845181,11,2020,South Carolina,Timmonsville,E Main St,0,1,N/A
1850403,11,2020,Washington,Edmonds,N/A,0,1,N/A
1845679,11,2020,Iowa,Cedar Rapids,4444 1st Ave NE,0,1,N/A
1845377,11,2020,Texas,Houston,12330 Gulf Fwy,1,1,N/A
1844632,11,2020,Pennsylvania,Uniontown,34 Millview St,0,1,N/A
1844351,11,2020,Kentucky,Herndon,2500 block of Binns Mill Rd,0,1,N/A
1844808,11,2020,Indiana,Indianapolis,4800 block of Oakwood Trail,0,1,N/A
1844644,11,2020,Montana,Billings,105 Broadwater Ave,0,1,N/A
1844536,11,2020,North Carolina,Durham,Fayetteville St and Cornwallis Rd,0,1,N/A
1844534,11,2020,Alabama,Birmingham,800 block of 44th Pl S,0,1,N/A
1847900,11,2020,Virginia,Bristow,12500 block of Chippenham Ct,0,1,N/A
1844490,11,2020,Louisiana,Baton Rouge,7800 block of Nottingham St,0,1,N/A
1844608,11,2020,Ohio,Toledo,1000 block of Harding Dr,0,1,N/A
1844689,11,2020,Iowa,Dyersville,4th Avenue NE,0,1,N/A
1842978,11,2020,Indiana,Losantville,6400 block of US-36,0,1,N/A
1843377,11,2020,Louisiana,Baton Rouge,5600 block of Kilona Dr,0,1,N/A
1843516,11,2020,Illinois,Chicago,1700 block of N Monitor Ave,0,1,N/A
1842074,11,2020,Illinois,Chicago,2600 block of S Drake Ave,0,2,N/A
1842860,11,2020,Pennsylvania,Philadelphia,1800 block of N 6th St,0,1,N/A
1842770,11,2020,Pennsylvania,Bangor,707 American Bangor Rd,0,1,N/A
1842454,11,2020,Indiana,Evansville,2800 block of S Ruston Ave,0,1,N/A
1842639,11,2020,Washington,Wenatchee,Mission St and Marr St,0,1,N/A
1842609,11,2020,Louisiana,Opelousas,1305 Heather Dr,0,2,N/A
1844522,11,2020,New York,Patchogue,N/A,0,1,N/A
1842511,11,2020,Texas,Houston,5880 Ranchester Dr,0,1,N/A
1841102,11,2020,Mississippi,Senatobia,Line St,0,1,N/A
1846492,11,2020,Texas,Newton (county),N/A,0,1,N/A
1841243,11,2020,Maryland,Edgewood,800 block of W Spring Meadow Ct,0,1,N/A
1841831,11,2020,Oregon,Redmond,2300 block of SW 20th Ct,0,1,N/A
1854489,11,2020,Iowa,Akron,13184 Evergreen Ave,0,1,N/A
1852064,11,2020,Kansas,Wichita,1200 block of S Water St,0,1,N/A
1840566,11,2020,North Carolina,Durham,Southerland St,0,1,N/A
1840181,11,2020,Minnesota,Minneapolis,N/A,0,1,N/A
1843182,11,2020,Texas,Plano,N/A,0,1,N/A
1840917,11,2020,Alabama,Clay,5900 block of Debbie Dr,0,1,N/A
1839849,10,2020,Texas,Houston,9550 Long Point Rd,0,1,N/A
1840402,10,2020,New York,Brooklyn,721 Willoughby Ave,0,1,N/A
1839597,10,2020,Alabama,Birmingham,1600 Montclair Rd,0,1,N/A
1839663,10,2020,New York,New York (Manhattan),130 Lenox Ave,0,3,N/A
1847503,10,2020,Georgia,Fort Benning,N/A,0,3,N/A
1839816,10,2020,Georgia,Atlanta,300 Ted Turner Dr NW,0,3,N/A
1839426,10,2020,Minnesota,Saint Paul (Mounds View),2000 block of Oakwood Dr,0,1,N/A
1841935,10,2020,Florida,Waldo,16258 NE US-301,0,1,N/A
1842350,10,2020,Kansas,Great Bend,30 SE 10th Rd,0,1,N/A
1839894,10,2020,Texas,Rockwall,400 block of Tubbs Rd,1,2,N/A
1838476,10,2020,Minnesota,Saint Paul,1100 block of York Ave,0,1,N/A
1839018,10,2020,West Virginia,Dunbar,401 16th St,0,1,N/A
1839144,10,2020,Maryland,Gaithersburg,100 block of Teachers Way,0,1,N/A
1837831,10,2020,Tennessee,Memphis,Berta Rd,0,1,N/A
1860724,10,2020,Wisconsin,Racine,N/A,0,1,N/A
1838391,10,2020,Virginia,South Boston,1900 block of Farragut Ave,0,1,N/A
1838382,10,2020,Alabama,Birmingham,3228 Westbrook Dr,0,1,N/A
1838341,10,2020,Florida,Daytona Beach,Roy Ave,0,1,N/A
1839879,10,2020,Wisconsin,Kenosha,2900 block of 16th Pl,0,1,N/A
1837535,10,2020,New York,Brooklyn,305 Atkins Ave,0,1,N/A
1836952,10,2020,Minnesota,Saint Paul,Euclid St and North Maple St,0,1,N/A
1837122,10,2020,Arkansas,Little Rock,9405 Lew Cir,0,1,N/A
1836313,10,2020,New York,Leonardsville,NY-8,0,1,N/A
1836305,10,2020,Indiana,Jeffersonville,700 block of Saratoga Dr,0,1,N/A
1834953,10,2020,Michigan,Detroit,10700 block of Wayburn St,0,1,N/A
1835918,10,2020,New Hampshire,Somersworth,14 1st St,0,1,N/A
1835647,10,2020,Indiana,Bloomington,Dunn St and Varsity Ln,0,1,N/A
1834477,10,2020,Texas,San Antonio,Old Somerset Rd,0,1,N/A
1836664,10,2020,Illinois,Tinley Park,8400 block of S Brookpoint Ct,0,1,N/A
1851892,10,2020,Wisconsin,Dunn (county),N/A,0,1,N/A
1834912,10,2020,Michigan,Ortonville,600 block of Garland Ave,0,1,N/A
1834875,10,2020,Michigan,Inkster,30000 block of Grandview St,0,1,N/A
1835632,10,2020,Oklahoma,Oklahoma City,SE 44th St and S Bryant Ave,0,1,N/A
1834176,10,2020,Florida,Miami (Goulds),11341 SW 216th St,0,3,N/A
1833343,10,2020,Illinois,Chicago,1323 E 89th St,0,1,N/A
1833385,10,2020,Missouri,Saint Louis,W Florissant Ave and E Taylor Ave,0,1,N/A
1853987,10,2020,Florida,Pensacola,202 E Olive Rd,0,1,N/A
1834672,10,2020,Michigan,Lake Orion,2500 Kern Rd,0,1,N/A
1833484,10,2020,Pennsylvania,Lehighton,Pohopoco Dr,0,1,N/A
1832782,10,2020,Tennessee,Pigeon Forge,4025 Parkway,0,1,N/A
1832715,10,2020,Texas,Angleton,3602 County Rd 45,0,1,N/A
1833374,10,2020,Texas,Dallas,3015 E Ledbetter Dr,1,1,N/A
1832189,10,2020,Georgia,Riverdale,6900 block of Old Bethsaida Way,0,1,N/A
1833465,10,2020,Texas,Houston,6700 Wanda Ln,0,1,N/A
1833450,10,2020,Pennsylvania,Lewistown,123 Maitland Gardens,0,1,N/A
1831047,10,2020,New York,Batavia,7690 State Street Rd,0,1,N/A
1851887,10,2020,Wisconsin,Clark (county),N/A,0,1,N/A
1833014,10,2020,Colorado,Loveland,E 5th St and Madison Ave,0,1,N/A
1831003,10,2020,Ohio,Columbus,879 Greenfield Dr,0,1,N/A
1831464,10,2020,Wisconsin,Milwaukee (Wauwatosa),2500 N Mayfair Rd,0,1,N/A
1829871,10,2020,Utah,Provo,W Center St and S 1600 W St,0,1,N/A
1831494,10,2020,Wisconsin,Mitchell,Co Rd V,0,1,N/A
1828424,10,2020,New York,Corona (Queens),25th Rd and 18th St,0,1,N/A
1830344,10,2020,Pennsylvania,Altoona,1023 3rd Ave,0,1,N/A
1828998,10,2020,Oregon,Walterville,N/A,0,1,N/A
1827642,10,2020,Michigan,Detroit,9000 block of Grandville Ave,0,1,N/A
1828098,10,2020,Illinois,Chicago,9400 S Wabash Ave,0,1,N/A
1829094,10,2020,Pennsylvania,Sugar Grove,Rounds Hill Rd,0,1,N/A
1828056,10,2020,Rhode Island,Providence,Ridge St,0,1,N/A
1828040,10,2020,Louisiana,Shreveport,W 74th St and Bernstein Ave,1,1,N/A
1828810,10,2020,Alabama,Mobile,100 block of Henley Ave,0,1,N/A
1827745,10,2020,Illinois,Peoria,4300 W Castleton Rd,0,1,N/A
1827520,10,2020,Indiana,South Bend,California Ave and N Brookfield St,0,1,N/A
1827841,10,2020,Florida,Fort Lauderdale,101 NW 1st Ave,1,2,N/A
1827250,10,2020,Kansas,Wichita,7700 E Kellogg Dr,0,1,N/A
1827052,10,2020,Michigan,Detroit,Lenox St and E Warren Ave,0,1,N/A
1825999,10,2020,California,Oakland,5800 block of Harmon Ave,0,1,N/A
1824954,10,2020,Missouri,Saint Louis,8600 block of Park Ln,0,3,N/A
1825813,10,2020,District of Columbia,Washington,1300 block of Alabama Ave SE,1,2,N/A
1825045,10,2020,Virginia,Fredericksburg,605 Warrenton Rd,1,1,N/A
1824181,10,2020,New York,Troy,Landfill Dr,0,1,N/A
1823860,10,2020,Texas,Converse,Bluelake Ridge Dr,0,1,N/A
1851873,10,2020,Wisconsin,Racine,N/A,0,1,N/A
1833094,10,2020,Rhode Island,Wakefield (South Kingstown),371 Rose Hill Rd,0,1,N/A
1824376,10,2020,Louisiana,Shreveport,4305 Illinois Ave,0,1,N/A
1825040,10,2020,Mississippi,Jackson,Medgar Evers Blvd,0,1,N/A
1823516,10,2020,Michigan,Montgomery,800 block of S Ray Quincy Rd,0,1,N/A
1827668,10,2020,South Carolina,Orangeburg,N/A,0,1,N/A
1829364,10,2020,Texas,San Antonio,San Acacia and Roosevelt Ave,0,1,N/A
1823532,10,2020,Pennsylvania,Grassflat,Grassflat Ave,0,1,N/A
1823524,10,2020,Georgia,Augusta,1900 block of Haynie Dr,0,1,N/A
1822850,10,2020,Minnesota,Albert Lea,915 Clausen Ave,0,1,N/A
1820380,10,2020,Pennsylvania,New Castle,835 Moravia St,0,1,N/A
1823717,10,2020,Arizona,Yuma,231 S Main St,0,1,N/A
1820504,10,2020,Indiana,South Bend,1003 Lincoln Way W,0,1,N/A
1821910,10,2020,Iowa,Cedar Falls,2410 W Lone Tree Rd,0,1,N/A
1820600,10,2020,Mississippi,Vicksburg,Manship St,0,1,N/A
1819584,10,2020,New York,New York (Manhattan),W 125th St and Amsterdam Ave,0,1,N/A
1820219,10,2020,Texas,Houston,900 block of Gray St,0,2,N/A
1822234,10,2020,Kansas,Atlanta,200 block of Locust St,0,1,N/A
1819232,10,2020,Illinois,Chicago,300 block of E 103rd St,0,1,N/A
1820108,10,2020,California,Long Beach,1400 block of Chestnut Ave,0,2,N/A
1818445,10,2020,Georgia,Jonesboro,2615 Mt Zion Pkwy,0,1,N/A
1819509,10,2020,Florida,Jacksonville,3701 Winton Dr,0,1,N/A
1819961,10,2020,Georgia,Savannah,N/A,0,2,N/A
1819499,10,2020,Wisconsin,Cambria,N/A,0,1,N/A
1818906,10,2020,Missouri,Saint Louis,Riverview Blvd and W Florissant Ave,0,1,N/A
1817614,10,2020,Wisconsin,Milwaukee,3200 block of N 9th St,0,1,N/A
1817406,10,2020,Florida,Jacksonville,6351 Roosevelt Blvd,0,1,N/A
1816488,10,2020,Georgia,Atlanta,75 Peachtree Pl NW,0,1,N/A
1817249,10,2020,Alabama,Birmingham (Hoover),2135 Centennial Dr,0,1,N/A
1816267,10,2020,Texas,Houston,9050 Mills Rd,0,4,N/A
1816560,10,2020,Massachusetts,Woods Hole,1 Cowdry Rd,0,1,N/A
1817408,10,2020,Tennessee,Crossville,4900 block of US-70 N,0,1,N/A
1816084,10,2020,Tennessee,Memphis,Rocky Ridge Dr,0,1,N/A
1816199,10,2020,Virginia,Collinsville,1800 block of Virginia Ave,0,2,N/A
1818408,10,2020,Pennsylvania,Meadville,Peppers Trailer Ct,0,1,N/A
1815593,10,2020,Texas,Channelview,15740 East Fwy,0,1,N/A
1816311,10,2020,California,Fillmore,1000 block of Meadowlark Dr,0,1,N/A
1815242,10,2020,Maryland,Saint Inigoes,17211 Bramble Way,0,1,N/A
1815051,10,2020,West Virginia,Huntington,709 Jackson Ave,0,1,N/A
1814186,10,2020,North Carolina,Greensboro,5601 N Church St,0,1,N/A
1815726,10,2020,Maine,North Washington,N/A,0,1,N/A
1814482,10,2020,Virginia,Richmond,2100 block of Accommodation St,0,1,N/A
1813639,10,2020,Texas,Houston,10100 Forum Park Dr,0,1,N/A
1813807,10,2020,Idaho,Meridian,1900 N Records Ave,0,1,N/A
1813432,10,2020,Georgia,Augusta,3450 Wrightsboro Rd,1,1,N/A
1812940,10,2020,Missouri,Saint Louis,1200 block of 14th St,1,2,N/A
1816151,10,2020,Idaho,Garden Valley,N/A,0,1,N/A
1813263,10,2020,Minnesota,Minneapolis,2100 block of James Ave N,0,1,N/A
1814976,10,2020,South Carolina,Burton,Ramsey Loop,0,1,N/A
1812187,10,2020,California,Los Angeles,1310 W Imperial Hwy,0,1,N/A
1813483,10,2020,North Carolina,Huntersville,8900 Block of Pinnacle Cross Dr,0,1,N/A
1811571,10,2020,Tennessee,Memphis,2611 S Mendenhall Rd,0,1,N/A
1812234,10,2020,Minnesota,Duluth,2200 block of W Arrowhead Rd,0,1,N/A
1812836,10,2020,Mississippi,West Point,Dunlap Rd and Gallop Rd,0,1,N/A
1811877,10,2020,Illinois,Chicago,11600 block of S Halsted St,0,1,N/A
1811722,9,2020,Georgia,Bowman,Rehoboth Rd,0,1,N/A
1812880,9,2020,Washington,Selah,1100 block of W Goodlander Rd,0,1,N/A
1809618,9,2020,Virginia,Richmond,1402 Jennie Scher Rd,0,1,N/A
1811413,9,2020,Maryland,Mardela Springs,24000 block of Main St Extension,0,1,N/A
1814889,9,2020,Indiana,Portage,I-90,0,1,N/A
1809365,9,2020,Michigan,Flint,600 block of Crawford St,0,1,N/A
1810175,9,2020,South Carolina,Georgetown,Sabine Dr,0,1,N/A
1809810,9,2020,South Carolina,Georgetown,Carnell Loop,0,1,N/A
1811647,9,2020,North Carolina,Pinehurst,Juniper Creek Blvd,0,1,N/A
1808916,9,2020,Ohio,Springfield,N/A,0,1,N/A
1809564,9,2020,Texas,San Antonio,1603 Montana St,0,1,N/A
1807524,9,2020,California,Bakersfield,5500 block of Norris Rd,0,1,N/A
1808603,9,2020,Texas,Houston,5625 Antoine Dr,0,1,N/A
1807105,9,2020,Virginia,Norfolk,N/A,0,1,N/A
1809689,9,2020,California,Stockton,7000 block of Tristan Circle,0,1,N/A
1807096,9,2020,Tennessee,Nashville,619 Millwood Dr,0,4,N/A
1807438,9,2020,New Hampshire,Concord,29 Bog Rd,0,1,N/A
1806751,9,2020,Michigan,Roseville,1700 block of Ivanhoe St,0,1,N/A
1806642,9,2020,Indiana,Indianapolis,4980 S East St,0,1,N/A
1809815,9,2020,Texas,Waxahachie,2000 Civic Center Dr,0,1,N/A
1805426,9,2020,North Carolina,Clayton,100 block of Smart Ct,0,1,N/A
1826046,9,2020,Texas,Houston,12810 Gulf Fwy Ste B,1,1,N/A
1806727,9,2020,Iowa,Waterloo,N/A,0,1,N/A
1805461,9,2020,Texas,San Antonio,Perrin Beitel Rd and Thousand Oaks Dr,0,1,N/A
1804918,9,2020,Connecticut,Norwalk,N/A,0,1,N/A
1806055,9,2020,Oklahoma,Pauls Valley,Airline Rd,0,1,N/A
1804782,9,2020,South Carolina,Greenwood,Foundry Rd,0,1,N/A
1804539,9,2020,Georgia,Griffin,N Hill St and Kentucky Ave,0,1,N/A
1803236,9,2020,New York,Bronx,325 E 143rd St,0,1,N/A
1803826,9,2020,Massachusetts,Springfield,Austin St,0,1,N/A
1804601,9,2020,Alabama,Mobile,2400 block of Octavia Dr S,0,1,N/A
1803102,9,2020,South Carolina,Charleston,364 King St,0,1,N/A
1802948,9,2020,Illinois,Chicago,1548 S Sawyer Ave,0,1,N/A
1803771,9,2020,Mississippi,Hattiesburg,6518 US-49,0,2,N/A
1802578,9,2020,North Carolina,Durham,Guess Rd and Horton Rd,0,1,N/A
1802490,9,2020,Missouri,Saint Louis (Jennings),5700 block of Helen Ave,0,2,N/A
1807979,9,2020,Connecticut,Norwalk,N/A,0,1,N/A
1801387,9,2020,North Carolina,Charlotte,3200 block of Amity Pointe Rd,0,2,N/A
1811774,9,2020,Texas,Austin,Purple Sage Dr,0,1,N/A
1802682,9,2020,Alabama,Mobile,2287 Schillinger Rd S,0,1,N/A
1801705,9,2020,Texas,Abilene,1300 block of La Salle Dr,0,1,N/A
1807249,9,2020,Texas,Pipe Creek,Pipe Creek Dr,0,1,N/A
1801757,9,2020,Oregon,Lincoln City,801 SW US-101,0,1,N/A
